TerritoryID,TerritoryNumber,CategoryCode,Category,TerritoryAddressID,ApartmentNumber,Number,Street,Suburb,PostalCode,State,Name,Phone,Type,Status,NotHomeAttempt,Date1,Date2,Date3,Date4,Date5,Language,Latitude,Longitude,Notes,NotesFromPublisher
4755744,104,,,5569168,,,Winiata Terrace,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0549438,174.9653635,,
4755744,104,,,5176518,,,Wood Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.06547,174.94505,,
4755744,104,,,4535027,,,Yang Place,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05350805,174.9557739,,
4755744,104,,,2191348,,,Yarrow Lane,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05824445,174.9689989,,
4755744,104,,,8046297,,,Awanui Rise,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.05612442,174.984876064507,,
4755744,104,,,9527420,,,Berlane Place,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.07037993,174.96341145811,,
4755744,104,,,3053731,,,Carisbrook Crescent,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.0642054,174.9682025,,
4755744,104,,,7434083,,,Crestlands Place,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.0628639,174.972115292707,,
4755744,104,,,9770650,,,Duckworth Road,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.0628155,174.9713403,,
4755744,104,,,9774273,,,Eastburn Street,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.06342456,174.962973832303,,
4755744,104,,,1998796,,,Harrier Place,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.06221145,174.96467375881,,
4755744,104,,,3930424,,,Heketara Place,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.06094975,174.97502515,,
4755744,104,,,7204917,,,Holcroft Street,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.05548878,174.968651572929,,
4755744,104,,,7675984,,,Kereru Rise,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.05843953,174.972206768659,,
4755744,104,,,1175587,,,Kotahitanga Street,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.06229865,174.972966958035,,
4755744,104,,,8315601,,,Liddy Place,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.0630413,174.962646052852,,
4755744,104,,,1473488,,,Mcentee Street,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.06448052,174.962561959474,,
4755744,104,,,7325273,,,Orpheus Place,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.05658108,174.966280094272,,
4755744,104,,,9886462,,,Perkins Street,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.05552443,174.967941726621,,
4755744,104,,,5045691,,,Stewart Street,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.0570584,174.9631465,,
4755744,104,,,7876069,,,Strummers Lane,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.0548709,174.9674025,,
4755744,104,,,3381741,,,Tanah Merah Drive,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.06674335,174.977790724702,,
4755744,104,,,1387964,,,Wesleydale Place,Red Hill,2110,Auckland,,,House,Available,0,,,,,,,-37.06182912,174.971845511757,,
4755744,104,,,3920927,,,Arion Road,Takanini,2112,Auckland,,,House,Available,0,,,,,,,-37.0544886,174.931909463795,,
4755744,104,,,7627005,,,Earlywood Road,Takanini,2112,Auckland,,,House,Available,0,,,,,,,-37.0544886,174.931909463795,,
4755744,104,,,2287586,,,Gum Spear Road,Takanini,2112,Auckland,,,House,Available,0,,,,,,,-37.0544886,174.931909463795,,
4755744,104,,,2215435,,,Kanono Road,Takanini,2112,Auckland,,,House,Available,0,,,,,,,-37.0544886,174.931909463795,,
4755744,104,,,5693913,,,Katipo Road,Takanini,2112,Auckland,,,House,Available,0,,,,,,,-37.0544886,174.931909463795,,
4755744,104,,,9151141,,,Koroheke Road,Takanini,2112,Auckland,,,House,Available,0,,,,,,,-37.0544886,174.931909463795,,
4755744,104,,,8644504,,,Opoka Street,Takanini,2110,Auckland,,,House,Available,0,,,,,,,-37.04519,174.95242,,
4755744,104,,,8668673,,,Takanini Road,Takanini,2112,Auckland,,,House,Available,0,,,,,,,-37.0544886,174.931909463795,,
4755744,104,,,8805239,,,Taukari Road,Takanini,2112,Auckland,,,House,Available,0,,,,,,,-37.0544886,174.931909463795,,
4755744,104,,,8900419,,,Tironui Station Road East,Takanini,2112,Auckland,,,House,Available,0,,,,,,,-37.0499904,174.9333379,,
